Time,Filename,Stage
2013-09-16 18:00:00,StateLineWeir_20130916_Farrell_674.JPG,2.96
2013-09-16 19:00:00,StateLineWeir_20130916_Farrell_675.JPG,2.97
2013-09-16 20:00:00,StateLineWeir_20130916_Farrell_676.JPG,2.97
2013-09-17 09:00:00,StateLineWeir_20130917_Farrell_680.JPG,2.93
2013-09-17 10:00:00,StateLineWeir_20130917_Farrell_681.JPG,2.93
2013-09-17 11:00:00,StateLineWeir_20130917_Farrell_682.JPG,2.93
2013-09-17 12:00:00,StateLineWeir_20130917_Farrell_683.JPG,2.93
2013-09-17 13:00:00,StateLineWeir_20130917_Farrell_684.JPG,2.93
2013-09-17 14:00:00,StateLineWeir_20130917_Farrell_685.JPG,2.93
2013-09-17 15:00:00,StateLineWeir_20130917_Farrell_686.JPG,2.93
2013-09-17 16:00:00,StateLineWeir_20130917_Farrell_687.JPG,2.93
2013-09-17 17:00:00,StateLineWeir_20130917_Farrell_688.JPG,2.92
2013-09-17 18:00:00,StateLineWeir_20130917_Farrell_689.JPG,2.93
2013-09-17 19:00:00,StateLineWeir_20130917_Farrell_690.JPG,2.93
2013-09-17 20:00:00,StateLineWeir_20130917_Farrell_691.JPG,2.93
2013-09-18 08:00:00,StateLineWeir_20130918_Farrell_694.JPG,2.93
2013-09-18 09:00:00,StateLineWeir_20130918_Farrell_695.JPG,2.92
2013-09-18 10:00:00,StateLineWeir_20130918_Farrell_696.JPG,2.92
2013-09-18 11:00:00,StateLineWeir_20130918_Farrell_697.JPG,2.92
2013-09-18 12:00:00,StateLineWeir_20130918_Farrell_698.JPG,2.92
2013-09-18 13:00:00,StateLineWeir_20130918_Farrell_699.JPG,2.91
2013-09-18 14:00:00,StateLineWeir_20130918_Farrell_700.JPG,2.92
2013-09-18 15:00:00,StateLineWeir_20130918_Farrell_701.JPG,2.92
2013-09-18 16:00:00,StateLineWeir_20130918_Farrell_702.JPG,2.92
2013-09-18 17:00:00,StateLineWeir_20130918_Farrell_703.JPG,2.89
2013-09-18 18:00:00,StateLineWeir_20130918_Farrell_704.JPG,2.89
2013-09-18 19:00:00,StateLineWeir_20130918_Farrell_705.JPG,2.88
2013-09-18 20:00:00,StateLineWeir_20130918_Farrell_706.JPG,2.85
2013-09-19 08:00:00,StateLineWeir_20130919_Farrell_709.JPG,2.56
2013-09-19 09:00:00,StateLineWeir_20130919_Farrell_710.JPG,2.67
2013-09-19 10:00:00,StateLineWeir_20130919_Farrell_711.JPG,2.68
2013-09-19 11:00:00,StateLineWeir_20130919_Farrell_712.JPG,2.68
2013-09-19 12:00:00,StateLineWeir_20130919_Farrell_713.JPG,2.67
2013-09-19 13:00:00,StateLineWeir_20130919_Farrell_714.JPG,2.67
2013-09-19 14:00:00,StateLineWeir_20130919_Farrell_715.JPG,2.67
2013-09-19 15:00:00,StateLineWeir_20130919_Farrell_716.JPG,2.66
2013-09-19 16:00:00,StateLineWeir_20130919_Farrell_717.JPG,2.66
2013-09-19 17:00:00,StateLineWeir_20130919_Farrell_718.JPG,2.65
2013-09-19 18:00:00,StateLineWeir_20130919_Farrell_719.JPG,2.65
2013-09-19 19:00:00,StateLineWeir_20130919_Farrell_720.JPG,2.64
2013-09-19 20:00:00,StateLineWeir_20130919_Farrell_721.JPG,2.63
2013-09-20 08:00:00,StateLineWeir_20130920_Farrell_724.JPG,2.57
2013-09-20 09:00:00,StateLineWeir_20130920_Farrell_725.JPG,2.57
2013-09-20 10:00:00,StateLineWeir_20130920_Farrell_726.JPG,2.56
2013-09-20 11:00:00,StateLineWeir_20130920_Farrell_727.JPG,2.55
2013-09-20 12:00:00,StateLineWeir_20130920_Farrell_728.JPG,2.55
2013-09-20 13:00:00,StateLineWeir_20130920_Farrell_729.JPG,2.55
2013-09-20 14:00:00,StateLineWeir_20130920_Farrell_730.JPG,2.54
2013-09-20 15:00:00,StateLineWeir_20130920_Farrell_731.JPG,2.54
2013-09-20 16:00:00,StateLineWeir_20130920_Farrell_732.JPG,2.54
2013-09-20 17:00:00,StateLineWeir_20130920_Farrell_733.JPG,2.53
2013-09-20 18:00:00,StateLineWeir_20130920_Farrell_734.JPG,2.53
2013-09-20 19:00:00,StateLineWeir_20130920_Farrell_735.JPG,2.52
2013-09-20 20:00:00,StateLineWeir_20130920_Farrell_736.JPG,2.52
2013-09-21 08:00:00,StateLineWeir_20130921_Farrell_739.JPG,2.47
2013-09-21 09:00:00,StateLineWeir_20130921_Farrell_740.JPG,2.47
2013-09-21 10:00:00,StateLineWeir_20130921_Farrell_741.JPG,2.46
2013-09-21 11:00:00,StateLineWeir_20130921_Farrell_742.JPG,2.46
2013-09-21 12:00:00,StateLineWeir_20130921_Farrell_743.JPG,2.46
2013-09-21 13:00:00,StateLineWeir_20130921_Farrell_744.JPG,2.46
2013-09-21 14:00:00,StateLineWeir_20130921_Farrell_745.JPG,2.45
2013-09-21 15:00:00,StateLineWeir_20130921_Farrell_746.JPG,2.45
2013-09-21 16:00:00,StateLineWeir_20130921_Farrell_747.JPG,2.44
2013-09-21 17:00:00,StateLineWeir_20130921_Farrell_748.JPG,2.44
2013-09-21 18:00:00,StateLineWeir_20130921_Farrell_749.JPG,2.44
2013-09-21 19:00:00,StateLineWeir_20130921_Farrell_750.JPG,2.44
2013-09-21 20:00:00,StateLineWeir_20130921_Farrell_751.JPG,2.43
2013-09-22 08:00:00,StateLineWeir_20130922_Farrell_754.JPG,2.41
2013-09-22 09:00:00,StateLineWeir_20130922_Farrell_755.JPG,2.41
2013-09-22 10:00:00,StateLineWeir_20130922_Farrell_756.JPG,2.4
2013-09-22 11:00:00,StateLineWeir_20130922_Farrell_757.JPG,2.4
2013-09-22 12:00:00,StateLineWeir_20130922_Farrell_758.JPG,2.4
2013-09-22 13:00:00,StateLineWeir_20130922_Farrell_759.JPG,2.4
2013-09-22 14:00:00,StateLineWeir_20130922_Farrell_760.JPG,2.39
2013-09-22 15:00:00,StateLineWeir_20130922_Farrell_761.JPG,2.39
2013-09-22 16:00:00,StateLineWeir_20130922_Farrell_762.JPG,2.39
2013-09-22 17:00:00,StateLineWeir_20130922_Farrell_763.JPG,2.39
2013-09-22 18:00:00,StateLineWeir_20130922_Farrell_764.JPG,2.38
2013-09-22 19:00:00,StateLineWeir_20130922_Farrell_765.JPG,2.38
2013-09-22 20:00:00,StateLineWeir_20130922_Farrell_766.JPG,2.38
2013-09-23 08:00:00,StateLineWeir_20130923_Farrell_769.JPG,2.37
2013-09-23 09:00:00,StateLineWeir_20130923_Farrell_770.JPG,2.38
2013-09-23 10:00:00,StateLineWeir_20130923_Farrell_771.JPG,2.39
2013-09-23 11:00:00,StateLineWeir_20130923_Farrell_772.JPG,2.39
2013-09-23 12:00:00,StateLineWeir_20130923_Farrell_773.JPG,2.39
2013-09-23 13:00:00,StateLineWeir_20130923_Farrell_774.JPG,2.39
2013-09-23 14:00:00,StateLineWeir_20130923_Farrell_775.JPG,2.39
2013-09-23 15:00:00,StateLineWeir_20130923_Farrell_776.JPG,2.4
2013-09-23 16:00:00,StateLineWeir_20130923_Farrell_777.JPG,2.39
2013-09-23 17:00:00,StateLineWeir_20130923_Farrell_778.JPG,2.38
2013-09-23 18:00:00,StateLineWeir_20130923_Farrell_779.JPG,2.37
2013-09-23 19:00:00,StateLineWeir_20130923_Farrell_780.JPG,2.37
2013-09-23 20:00:00,StateLineWeir_20130923_Farrell_781.JPG,2.36
2013-09-24 11:00:00,StateLineWeir_20130924_Farrell_787.JPG,2.32
2013-09-24 12:00:00,StateLineWeir_20130924_Farrell_788.JPG,2.32
2013-09-24 13:00:00,StateLineWeir_20130924_Farrell_789.JPG,2.31
2013-09-24 14:00:00,StateLineWeir_20130924_Farrell_790.JPG,2.31
2013-09-24 15:00:00,StateLineWeir_20130924_Farrell_791.JPG,2.31
2013-09-24 16:00:00,StateLineWeir_20130924_Farrell_792.JPG,2.31
2013-09-24 17:00:00,StateLineWeir_20130924_Farrell_793.JPG,2.31
2013-09-24 18:00:00,StateLineWeir_20130924_Farrell_794.JPG,2.3
2013-09-24 19:00:00,StateLineWeir_20130924_Farrell_795.JPG,2.31
2013-09-24 20:00:00,StateLineWeir_20130924_Farrell_796.JPG,2.3
2013-09-25 08:00:00,StateLineWeir_20130925_Farrell_799.JPG,2.28
2013-09-25 09:00:00,StateLineWeir_20130925_Farrell_800.JPG,2.28
2013-09-25 10:00:00,StateLineWeir_20130925_Farrell_801.JPG,2.28
2013-09-25 11:00:00,StateLineWeir_20130925_Farrell_802.JPG,2.27
2013-09-25 12:00:00,StateLineWeir_20130925_Farrell_803.JPG,2.27
2013-09-25 13:00:00,StateLineWeir_20130925_Farrell_804.JPG,2.27
2013-09-25 14:00:00,StateLineWeir_20130925_Farrell_805.JPG,2.27
2013-09-25 15:00:00,StateLineWeir_20130925_Farrell_806.JPG,2.27
2013-09-25 16:00:00,StateLineWeir_20130925_Farrell_807.JPG,2.27
2013-09-25 17:00:00,StateLineWeir_20130925_Farrell_808.JPG,2.27
2013-09-25 18:00:00,StateLineWeir_20130925_Farrell_809.JPG,2.27
2013-09-25 19:00:00,StateLineWeir_20130925_Farrell_810.JPG,2.27
2013-09-25 20:00:00,StateLineWeir_20130925_Farrell_811.JPG,2.27
2013-09-26 08:00:00,StateLineWeir_20130926_Farrell_814.JPG,2.25
2013-09-26 09:00:00,StateLineWeir_20130926_Farrell_815.JPG,2.25
2013-09-26 10:00:00,StateLineWeir_20130926_Farrell_816.JPG,2.25
2013-09-26 11:00:00,StateLineWeir_20130926_Farrell_817.JPG,2.25
2013-09-26 12:00:00,StateLineWeir_20130926_Farrell_818.JPG,2.24
2013-09-26 13:00:00,StateLineWeir_20130926_Farrell_819.JPG,2.24
2013-09-26 14:00:00,StateLineWeir_20130926_Farrell_820.JPG,2.24
2013-09-26 15:00:00,StateLineWeir_20130926_Farrell_821.JPG,2.24
2013-09-26 16:00:00,StateLineWeir_20130926_Farrell_822.JPG,2.24
2013-09-26 17:00:00,StateLineWeir_20130926_Farrell_823.JPG,2.23
2013-09-26 18:00:00,StateLineWeir_20130926_Farrell_824.JPG,2.24
2013-09-26 19:00:00,StateLineWeir_20130926_Farrell_825.JPG,2.23
2013-09-26 20:00:00,StateLineWeir_20130926_Farrell_826.JPG,2.23
2013-09-27 08:00:00,StateLineWeir_20130927_Farrell_829.JPG,2.32
2013-09-27 09:00:00,StateLineWeir_20130927_Farrell_830.JPG,2.33
2013-09-27 10:00:00,StateLineWeir_20130927_Farrell_831.JPG,2.33
2013-09-27 11:00:00,StateLineWeir_20130927_Farrell_832.JPG,2.33
2013-09-27 12:00:00,StateLineWeir_20130927_Farrell_833.JPG,2.33
2013-09-27 13:00:00,StateLineWeir_20130927_Farrell_834.JPG,2.33
2013-09-27 14:00:00,StateLineWeir_20130927_Farrell_835.JPG,2.33
2013-09-27 15:00:00,StateLineWeir_20130927_Farrell_836.JPG,2.33
2013-09-27 16:00:00,StateLineWeir_20130927_Farrell_837.JPG,2.33
2013-09-27 17:00:00,StateLineWeir_20130927_Farrell_838.JPG,2.33
2013-09-27 18:00:00,StateLineWeir_20130927_Farrell_839.JPG,2.33
2013-09-27 19:00:00,StateLineWeir_20130927_Farrell_840.JPG,2.33
2013-09-27 20:00:00,StateLineWeir_20130927_Farrell_841.JPG,2.33
2013-09-28 08:00:00,StateLineWeir_20130928_Farrell_844.JPG,2.63
2013-09-28 09:00:00,StateLineWeir_20130928_Farrell_845.JPG,2.47
2013-09-28 10:00:00,StateLineWeir_20130928_Farrell_846.JPG,2.48
2013-09-28 11:00:00,StateLineWeir_20130928_Farrell_847.JPG,2.48
2013-09-28 12:00:00,StateLineWeir_20130928_Farrell_848.JPG,2.55
2013-09-28 13:00:00,StateLineWeir_20130928_Farrell_849.JPG,2.49
2013-09-28 14:00:00,StateLineWeir_20130928_Farrell_850.JPG,2.48
2013-09-28 15:00:00,StateLineWeir_20130928_Farrell_851.JPG,2.48
2013-09-28 16:00:00,StateLineWeir_20130928_Farrell_852.JPG,2.47
2013-09-28 17:00:00,StateLineWeir_20130928_Farrell_853.JPG,2.47
2013-09-28 18:00:00,StateLineWeir_20130928_Farrell_854.JPG,2.47
2013-09-28 19:00:00,StateLineWeir_20130928_Farrell_855.JPG,2.47
2013-09-28 20:00:00,StateLineWeir_20130928_Farrell_856.JPG,2.47
2013-09-29 08:00:00,StateLineWeir_20130929_Farrell_859.JPG,2.46
2013-09-29 09:00:00,StateLineWeir_20130929_Farrell_860.JPG,2.46
2013-09-29 10:00:00,StateLineWeir_20130929_Farrell_861.JPG,2.46
2013-09-29 11:00:00,StateLineWeir_20130929_Farrell_862.JPG,2.46
2013-09-29 12:00:00,StateLineWeir_20130929_Farrell_863.JPG,2.45
2013-09-29 13:00:00,StateLineWeir_20130929_Farrell_864.JPG,2.45
2013-09-29 14:00:00,StateLineWeir_20130929_Farrell_865.JPG,2.45
2013-09-29 15:00:00,StateLineWeir_20130929_Farrell_866.JPG,2.45
2013-09-29 16:00:00,StateLineWeir_20130929_Farrell_867.JPG,2.45
2013-09-29 17:00:00,StateLineWeir_20130929_Farrell_868.JPG,2.45
2013-09-29 18:00:00,StateLineWeir_20130929_Farrell_869.JPG,2.44
2013-09-29 19:00:00,StateLineWeir_20130929_Farrell_870.JPG,2.44
2013-09-30 08:00:00,StateLineWeir_20130930_Farrell_874.JPG,2.44
2013-09-30 09:00:00,StateLineWeir_20130930_Farrell_875.JPG,2.43
2013-09-30 10:00:00,StateLineWeir_20130930_Farrell_876.JPG,2.43
2013-09-30 11:00:00,StateLineWeir_20130930_Farrell_877.JPG,2.44
2013-09-30 12:00:00,StateLineWeir_20130930_Farrell_878.JPG,2.44
2013-09-30 13:00:00,StateLineWeir_20130930_Farrell_879.JPG,2.43
2013-09-30 14:00:00,StateLineWeir_20130930_Farrell_880.JPG,2.43
2013-09-30 15:00:00,StateLineWeir_20130930_Farrell_881.JPG,2.44
2013-09-30 16:00:00,StateLineWeir_20130930_Farrell_882.JPG,2.44
2013-09-30 17:00:00,StateLineWeir_20130930_Farrell_883.JPG,2.43
2013-09-30 18:00:00,StateLineWeir_20130930_Farrell_884.JPG,2.43
2013-09-30 19:00:00,StateLineWeir_20130930_Farrell_885.JPG,2.43
2013-10-01 08:00:00,StateLineWeir_20131001_Farrell_889.JPG,2.42
2013-10-01 09:00:00,StateLineWeir_20131001_Farrell_890.JPG,2.42
2013-10-01 10:00:00,StateLineWeir_20131001_Farrell_891.JPG,2.42
2013-10-01 11:00:00,StateLineWeir_20131001_Farrell_892.JPG,2.42
2013-10-01 12:00:00,StateLineWeir_20131001_Farrell_893.JPG,2.42
2013-10-01 13:00:00,StateLineWeir_20131001_Farrell_894.JPG,2.42
2013-10-01 14:00:00,StateLineWeir_20131001_Farrell_895.JPG,2.42
2013-10-01 15:00:00,StateLineWeir_20131001_Farrell_896.JPG,2.42
2013-10-01 16:00:00,StateLineWeir_20131001_Farrell_897.JPG,2.41
2013-10-01 17:00:00,StateLineWeir_20131001_Farrell_898.JPG,2.42
2013-10-01 18:00:00,StateLineWeir_20131001_Farrell_899.JPG,2.41
2013-10-01 19:00:00,StateLineWeir_20131001_Farrell_900.JPG,2.41
2013-10-02 08:00:00,StateLineWeir_20131002_Farrell_904.JPG,2.41
2013-10-02 09:00:00,StateLineWeir_20131002_Farrell_905.JPG,2.4
2013-10-02 10:00:00,StateLineWeir_20131002_Farrell_906.JPG,2.41
2013-10-02 11:00:00,StateLineWeir_20131002_Farrell_907.JPG,2.41
2013-10-02 12:00:00,StateLineWeir_20131002_Farrell_908.JPG,2.41
2013-10-02 13:00:00,StateLineWeir_20131002_Farrell_909.JPG,2.41
2013-10-02 14:00:00,StateLineWeir_20131002_Farrell_910.JPG,2.41
2013-10-02 15:00:00,StateLineWeir_20131002_Farrell_911.JPG,2.4
2013-10-02 16:00:00,StateLineWeir_20131002_Farrell_912.JPG,2.4
2013-10-02 17:00:00,StateLineWeir_20131002_Farrell_913.JPG,2.4
2013-10-02 18:00:00,StateLineWeir_20131002_Farrell_914.JPG,2.4
2013-10-02 19:00:00,StateLineWeir_20131002_Farrell_915.JPG,2.4
2013-10-03 08:00:00,StateLineWeir_20131003_Farrell_919.JPG,2.4
2013-10-03 09:00:00,StateLineWeir_20131003_Farrell_920.JPG,2.4
2013-10-03 10:00:00,StateLineWeir_20131003_Farrell_921.JPG,2.4
2013-10-03 11:00:00,StateLineWeir_20131003_Farrell_922.JPG,2.39
2013-10-03 12:00:00,StateLineWeir_20131003_Farrell_923.JPG,2.39
2013-10-03 13:00:00,StateLineWeir_20131003_Farrell_924.JPG,2.4
2013-10-03 14:00:00,StateLineWeir_20131003_Farrell_925.JPG,2.4
2013-10-03 15:00:00,StateLineWeir_20131003_Farrell_926.JPG,2.39
2013-10-03 16:00:00,StateLineWeir_20131003_Farrell_927.JPG,2.39
2013-10-03 17:00:00,StateLineWeir_20131003_Farrell_928.JPG,2.39
2013-10-03 18:00:00,StateLineWeir_20131003_Farrell_929.JPG,2.4
2013-10-03 19:00:00,StateLineWeir_20131003_Farrell_930.JPG,2.39
2013-10-04 08:00:00,StateLineWeir_20131004_Farrell_934.JPG,2.44
2013-10-05 10:00:00,StateLineWeir_20131005_Farrell_951.JPG,2.43
2013-10-05 11:00:00,StateLineWeir_20131005_Farrell_952.JPG,2.43
2013-10-05 12:00:00,StateLineWeir_20131005_Farrell_953.JPG,2.43
2013-10-05 13:00:00,StateLineWeir_20131005_Farrell_954.JPG,2.43
2013-10-05 14:00:00,StateLineWeir_20131005_Farrell_955.JPG,2.43
2013-10-05 15:00:00,StateLineWeir_20131005_Farrell_956.JPG,2.43
2013-10-05 16:00:00,StateLineWeir_20131005_Farrell_957.JPG,2.43
2013-10-05 17:00:00,StateLineWeir_20131005_Farrell_958.JPG,2.42
2013-10-05 18:00:00,StateLineWeir_20131005_Farrell_959.JPG,2.42
2013-10-05 19:00:00,StateLineWeir_20131005_Farrell_960.JPG,2.42
2013-10-06 08:00:00,StateLineWeir_20131006_Farrell_964.JPG,2.42
2013-10-06 09:00:00,StateLineWeir_20131006_Farrell_965.JPG,2.41
2013-10-06 10:00:00,StateLineWeir_20131006_Farrell_966.JPG,2.41
2013-10-06 11:00:00,StateLineWeir_20131006_Farrell_967.JPG,2.41
2013-10-06 12:00:00,StateLineWeir_20131006_Farrell_968.JPG,2.41
2013-10-06 13:00:00,StateLineWeir_20131006_Farrell_969.JPG,2.41
2013-10-06 14:00:00,StateLineWeir_20131006_Farrell_970.JPG,2.41
2013-10-06 15:00:00,StateLineWeir_20131006_Farrell_971.JPG,2.41
2013-10-06 16:00:00,StateLineWeir_20131006_Farrell_972.JPG,2.41
2013-10-06 17:00:00,StateLineWeir_20131006_Farrell_973.JPG,2.41
2013-10-06 18:00:00,StateLineWeir_20131006_Farrell_974.JPG,2.4
2013-10-06 19:00:00,StateLineWeir_20131006_Farrell_975.JPG,2.41
2013-10-07 10:00:00,StateLineWeir_20131007_Farrell_981.JPG,2.39
2013-10-07 11:00:00,StateLineWeir_20131007_Farrell_982.JPG,2.39
2013-10-07 12:00:00,StateLineWeir_20131007_Farrell_983.JPG,2.39
2013-10-07 13:00:00,StateLineWeir_20131007_Farrell_984.JPG,2.39
2013-10-07 14:00:00,StateLineWeir_20131007_Farrell_985.JPG,2.39
2013-10-07 15:00:00,StateLineWeir_20131007_Farrell_986.JPG,2.39
2013-10-07 16:00:00,StateLineWeir_20131007_Farrell_987.JPG,2.39
2013-10-07 17:00:00,StateLineWeir_20131007_Farrell_988.JPG,2.39
2013-10-07 18:00:00,StateLineWeir_20131007_Farrell_989.JPG,2.39
2013-10-07 19:00:00,StateLineWeir_20131007_Farrell_990.JPG,2.39
2013-10-08 14:00:00,StateLineWeir_20131008_Farrell_001.JPG,2.37
2013-10-08 15:00:00,StateLineWeir_20131008_Farrell_002.JPG,2.38
2013-10-08 16:00:00,StateLineWeir_20131008_Farrell_003.JPG,2.37
2013-10-08 17:00:00,StateLineWeir_20131008_Farrell_004.JPG,2.37
2013-10-08 18:00:00,StateLineWeir_20131008_Farrell_005.JPG,2.37
2013-10-08 19:00:00,StateLineWeir_20131008_Farrell_006.JPG,2.37
2013-10-08 08:00:00,StateLineWeir_20131008_Farrell_994.JPG,2.38
2013-10-08 09:00:00,StateLineWeir_20131008_Farrell_995.JPG,2.38
2013-10-08 10:00:00,StateLineWeir_20131008_Farrell_996.JPG,2.38
2013-10-08 11:00:00,StateLineWeir_20131008_Farrell_997.JPG,2.38
2013-10-08 12:00:00,StateLineWeir_20131008_Farrell_998.JPG,2.38
2013-10-08 13:00:00,StateLineWeir_20131008_Farrell_999.JPG,2.38
2013-10-09 08:00:00,StateLineWeir_20131009_Farrell_010.JPG,2.37
2013-10-09 09:00:00,StateLineWeir_20131009_Farrell_011.JPG,2.37
2013-10-09 10:00:00,StateLineWeir_20131009_Farrell_012.JPG,2.37
2013-10-09 11:00:00,StateLineWeir_20131009_Farrell_013.JPG,2.36
2013-10-09 12:00:00,StateLineWeir_20131009_Farrell_014.JPG,2.36
2013-10-09 13:00:00,StateLineWeir_20131009_Farrell_015.JPG,2.37
2013-10-09 14:00:00,StateLineWeir_20131009_Farrell_016.JPG,2.36
2013-10-09 15:00:00,StateLineWeir_20131009_Farrell_017.JPG,2.36
2013-10-09 16:00:00,StateLineWeir_20131009_Farrell_018.JPG,2.36
2013-10-09 17:00:00,StateLineWeir_20131009_Farrell_019.JPG,2.36
2013-10-09 18:00:00,StateLineWeir_20131009_Farrell_020.JPG,2.36
2013-10-09 19:00:00,StateLineWeir_20131009_Farrell_021.JPG,2.36
2013-10-10 08:00:00,StateLineWeir_20131010_Farrell_025.JPG,2.35
2013-10-10 09:00:00,StateLineWeir_20131010_Farrell_026.JPG,2.35
2013-10-10 10:00:00,StateLineWeir_20131010_Farrell_027.JPG,2.35
2013-10-10 11:00:00,StateLineWeir_20131010_Farrell_028.JPG,2.35
2013-10-10 12:00:00,StateLineWeir_20131010_Farrell_029.JPG,2.35
2013-10-10 13:00:00,StateLineWeir_20131010_Farrell_030.JPG,2.35
2013-10-10 14:00:00,StateLineWeir_20131010_Farrell_031.JPG,2.35
2013-10-10 15:00:00,StateLineWeir_20131010_Farrell_032.JPG,2.35
2013-10-10 16:00:00,StateLineWeir_20131010_Farrell_033.JPG,2.35
2013-10-10 17:00:00,StateLineWeir_20131010_Farrell_034.JPG,2.35
2013-10-10 18:00:00,StateLineWeir_20131010_Farrell_035.JPG,2.35
2013-10-10 19:00:00,StateLineWeir_20131010_Farrell_036.JPG,2.35
2013-10-11 08:00:00,StateLineWeir_20131011_Farrell_040.JPG,2.73
2013-10-11 09:00:00,StateLineWeir_20131011_Farrell_041.JPG,2.75
2013-10-11 10:00:00,StateLineWeir_20131011_Farrell_042.JPG,2.74
2013-10-11 11:00:00,StateLineWeir_20131011_Farrell_043.JPG,2.75
2013-10-11 12:00:00,StateLineWeir_20131011_Farrell_044.JPG,2.75
2013-10-11 13:00:00,StateLineWeir_20131011_Farrell_045.JPG,2.75
2013-10-11 14:00:00,StateLineWeir_20131011_Farrell_046.JPG,2.76
2013-10-11 15:00:00,StateLineWeir_20131011_Farrell_047.JPG,2.76
2013-10-11 16:00:00,StateLineWeir_20131011_Farrell_048.JPG,2.75
2013-10-11 17:00:00,StateLineWeir_20131011_Farrell_049.JPG,2.75
2013-10-11 18:00:00,StateLineWeir_20131011_Farrell_050.JPG,2.74
2013-10-11 19:00:00,StateLineWeir_20131011_Farrell_051.JPG,2.73
2013-10-12 10:00:00,StateLineWeir_20131012_Farrell_057.JPG,2.55
2013-10-12 11:00:00,StateLineWeir_20131012_Farrell_058.JPG,2.54
2013-10-12 12:00:00,StateLineWeir_20131012_Farrell_059.JPG,2.53
2013-10-12 13:00:00,StateLineWeir_20131012_Farrell_060.JPG,2.53
2013-10-13 12:15:00,StateLineWeir_20131013_Farrell_061.JPG,2.45
2013-10-13 13:00:00,StateLineWeir_20131013_Farrell_062.JPG,2.44
2013-10-13 14:00:00,StateLineWeir_20131013_Farrell_063.JPG,2.44
2013-10-13 15:00:00,StateLineWeir_20131013_Farrell_064.JPG,2.44
2013-10-13 16:00:00,StateLineWeir_20131013_Farrell_065.JPG,2.43
2013-10-13 17:00:00,StateLineWeir_20131013_Farrell_066.JPG,2.43
2013-10-13 18:00:00,StateLineWeir_20131013_Farrell_067.JPG,2.43
2013-10-13 19:00:00,StateLineWeir_20131013_Farrell_068.JPG,2.43
2013-10-14 08:00:00,StateLineWeir_20131014_Farrell_072.JPG,2.42
2013-10-14 09:00:00,StateLineWeir_20131014_Farrell_073.JPG,2.42
2013-10-14 10:00:00,StateLineWeir_20131014_Farrell_074.JPG,2.41
2013-10-14 11:00:00,StateLineWeir_20131014_Farrell_075.JPG,2.42
2013-10-14 12:00:00,StateLineWeir_20131014_Farrell_076.JPG,2.43
2013-10-14 13:00:00,StateLineWeir_20131014_Farrell_077.JPG,2.42
2013-10-14 14:00:00,StateLineWeir_20131014_Farrell_078.JPG,2.42
2013-10-14 15:00:00,StateLineWeir_20131014_Farrell_079.JPG,2.42
2013-10-14 16:00:00,StateLineWeir_20131014_Farrell_080.JPG,2.42
2013-10-14 17:00:00,StateLineWeir_20131014_Farrell_081.JPG,2.41
2013-10-14 18:00:00,StateLineWeir_20131014_Farrell_082.JPG,2.41
2013-10-14 19:00:00,StateLineWeir_20131014_Farrell_083.JPG,2.41
2013-10-15 08:00:00,StateLineWeir_20131015_Farrell_087.JPG,2.39
2013-10-15 09:00:00,StateLineWeir_20131015_Farrell_088.JPG,2.39
2013-10-15 10:00:00,StateLineWeir_20131015_Farrell_089.JPG,2.39
2013-10-15 11:00:00,StateLineWeir_20131015_Farrell_090.JPG,2.39
2013-10-15 12:00:00,StateLineWeir_20131015_Farrell_091.JPG,2.39
2013-10-15 13:00:00,StateLineWeir_20131015_Farrell_092.JPG,2.39
2013-10-15 14:00:00,StateLineWeir_20131015_Farrell_093.JPG,2.39
2013-10-15 15:00:00,StateLineWeir_20131015_Farrell_094.JPG,2.39
2013-10-15 16:00:00,StateLineWeir_20131015_Farrell_095.JPG,2.38
2013-10-15 17:00:00,StateLineWeir_20131015_Farrell_096.JPG,2.39
2013-10-15 18:00:00,StateLineWeir_20131015_Farrell_097.JPG,2.38
2013-10-15 19:00:00,StateLineWeir_20131015_Farrell_098.JPG,2.38
2013-10-16 10:00:00,StateLineWeir_20131016_Farrell_104.JPG,2.37
2013-10-16 11:00:00,StateLineWeir_20131016_Farrell_105.JPG,2.37
2013-10-16 13:00:00,StateLineWeir_20131016_Farrell_106.JPG,2.37
2013-10-16 14:00:00,StateLineWeir_20131016_Farrell_107.JPG,2.37
2013-10-16 15:00:00,StateLineWeir_20131016_Farrell_108.JPG,2.38
2013-10-16 16:00:00,StateLineWeir_20131016_Farrell_109.JPG,2.41
2013-10-16 17:00:00,StateLineWeir_20131016_Farrell_110.JPG,2.43
2013-10-16 18:00:00,StateLineWeir_20131016_Farrell_111.JPG,2.42
2013-10-16 19:00:00,StateLineWeir_20131016_Farrell_112.JPG,2.41
2013-10-17 08:00:00,StateLineWeir_20131017_Farrell_116.JPG,2.38
2013-10-17 09:00:00,StateLineWeir_20131017_Farrell_117.JPG,2.38
2013-10-17 10:00:00,StateLineWeir_20131017_Farrell_118.JPG,2.38
2013-10-17 12:00:00,StateLineWeir_20131017_Farrell_119.JPG,2.38
2013-10-17 13:00:00,StateLineWeir_20131017_Farrell_120.JPG,2.38
2013-10-17 14:00:00,StateLineWeir_20131017_Farrell_121.JPG,2.37
2013-10-17 15:00:00,StateLineWeir_20131017_Farrell_122.JPG,2.37
2013-10-17 16:00:00,StateLineWeir_20131017_Farrell_123.JPG,2.37
